product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB000745,Tops,Ann Taylor,Fall,OS,Navy,94.3,0,94.3,2025-08-06,16,0,FALSE,N/A
FB001879,Dresses,Forever21,Spring,XXL,Green,94.56,40.3,56.45,2025-06-14,41,4.7,FALSE,N/A
FB000747,Outerwear,Ann Taylor,Winter,XXL,Gray,200.24,23,154.18,2025-08-06,38,0,FALSE,N/A
FB001891,Bottoms,Forever21,Summer,L,Black,58.98,18.1,48.3,2025-08-06,23,2.8,FALSE,N/A
FB001899,Bottoms,Forever21,Summer,S,Gray,101.45,7.8,93.54,2025-08-06,4,1.1,FALSE,N/A
FB001908,Dresses,Forever21,Summer,XS,Brown,160.38,0,160.38,2025-08-06,27,2.7,TRUE,Wrong Item
FB000751,Dresses,Banana Republic,Winter,XL,Green,55.47,0,55.47,2025-08-06,18,0,FALSE,N/A
FB000752,Outerwear,H&M,Spring,XXL,White,122.53,0,122.53,2024-09-21,25,0,FALSE,N/A
FB001910,Accessories,Forever21,Summer,OS,Beige,16.64,0,16.64,2025-08-06,8,4.8,FALSE,N/A
FB001925,Bottoms,Forever21,Fall,L,Purple,117.81,0,117.81,2025-08-06,22,4.9,FALSE,N/A
FB001934,Tops,Forever21,Winter,XXL,Green,86.82,0,86.82,2025-08-06,0,4.8,FALSE,N/A
FB001960,Bottoms,Forever21,Summer,XXL,White,66.74,0,66.74,2025-08-06,26,4.6,FALSE,N/A
FB000757,Accessories,Banana Republic,Winter,OS,White,51.3,0,51.3,2025-08-06,33,0,FALSE,N/A
FB001979,Outerwear,Forever21,Winter,L,Black,142.55,0,142.55,2025-08-06,21,4.5,FALSE,N/A
FB001981,Bottoms,Forever21,Summer,L,Navy,80.81,0,80.81,2025-08-06,15,4.6,FALSE,N/A
FB002001,Dresses,Forever21,Fall,XL,Green,115.98,0,115.98,2025-08-06,42,3.7,FALSE,N/A
FB002013,Accessories,Forever21,Fall,OS,Gray,25.95,18.8,21.07,2025-08-06,1,4,FALSE,N/A
FB002026,Tops,Forever21,Fall,L,Blue,29.61,0,29.61,2025-08-06,9,1,FALSE,N/A
FB002033,Tops,Forever21,Winter,M,Pink,115.44,0,115.44,2025-08-06,21,1.2,FALSE,N/A
FB002043,Outerwear,Forever21,Winter,L,Gray,144.64,0,144.64,2025-08-06,0,4.5,FALSE,N/A
FB002065,Tops,Forever21,Spring,XS,Pink,73.76,0,73.76,2024-08-19,25,1.3,FALSE,N/A
FB002069,Accessories,Forever21,Summer,OS,Brown,27.7,0,27.7,2025-08-06,27,4.8,FALSE,N/A
FB002074,Accessories,Forever21,Summer,OS,White,71.3,0,71.3,2025-08-06,21,1.6,FALSE,N/A
FB002076,Outerwear,Forever21,Fall,S,Gray,249.98,0,249.98,2025-08-06,46,3.6,FALSE,N/A
FB002081,Accessories,Forever21,Winter,OS,Pink,39.9,0,39.9,2025-08-06,6,2.4,TRUE,Damaged
FB002086,Accessories,Forever21,Summer,OS,Navy,15.71,47.6,8.23,2025-08-06,42,2,FALSE,N/A
FB002089,Dresses,Forever21,Winter,XS,Pink,115.4,0,115.4,2025-08-06,7,4.5,FALSE,N/A
FB002091,Bottoms,Forever21,Fall,L,Gray,104.83,0,104.83,2025-08-06,26,4,FALSE,N/A
FB002095,Accessories,Forever21,Summer,OS,Green,45.52,0,45.52,2025-08-06,41,1.6,FALSE,N/A
FB000774,Shoes,Banana Republic,Summer,XS,Blue,63.86,52.8,30.14,2025-08-06,23,0,FALSE,N/A
FB002100,Bottoms,Forever21,Spring,XL,Green,102.76,0,102.76,2024-11-16,35,2.2,FALSE,N/A
FB002101,Tops,Forever21,Fall,XXL,Black,81.2,0,81.2,2025-08-06,27,1.7,FALSE,N/A
FB002111,Shoes,Forever21,Fall,S,Black,92.66,8.3,84.97,2025-08-06,5,3.3,FALSE,N/A
FB002113,Outerwear,Forever21,Fall,M,Pink,169.98,5.8,160.12,2025-08-06,12,2.1,FALSE,N/A
FB002131,Accessories,Forever21,Fall,OS,Navy,36.29,0,36.29,2025-08-06,47,2.8,FALSE,N/A
FB002138,Bottoms,Forever21,Summer,XL,Pink,63.5,0,63.5,2025-08-06,17,2.6,FALSE,N/A
FB000781,Outerwear,H&M,Summer,XS,Pink,162.78,0,162.78,2025-08-06,0,0,FALSE,N/A
FB000782,Outerwear,Mango,Winter,M,Gray,134.35,35.3,86.92,2025-08-06,36,0,FALSE,N/A
FB002157,Dresses,Forever21,Summer,M,Black,154.11,0,154.11,2025-08-06,50,3.1,FALSE,N/A
FB000784,Accessories,Gap,Summer,OS,Brown,49.33,59.9,19.78,2025-08-06,47,0,FALSE,N/A
FB000017,Shoes,Gap,Summer,S,Beige,123.53,0,123.53,2025-08-06,14,4.6,FALSE,N/A
FB000028,Bottoms,Gap,Summer,M,Blue,53.37,0,53.37,2025-08-06,28,3.8,FALSE,N/A
FB000053,Shoes,Gap,Summer,S,Navy,104.14,57.1,44.68,2025-08-06,14,1.8,FALSE,N/A
FB000062,Outerwear,Gap,Fall,M,Purple,218.42,0,218.42,2025-08-06,33,4.4,TRUE,Changed Mind
FB000789,Dresses,H&M,Spring,XL,Navy,111.67,53.5,51.93,2025-02-05,19,0,FALSE,N/A
FB000076,Outerwear,Gap,Spring,XL,Green,243.56,48,126.65,2024-10-14,22,4.4,TRUE,Changed Mind
FB000096,Accessories,Gap,Summer,OS,Black,54.79,0,54.79,2025-08-06,12,4.5,FALSE,N/A
FB000100,Tops,Gap,Summer,L,Black,91.83,0,91.83,2025-08-06,39,4.9,FALSE,N/A
FB000126,Dresses,Gap,Spring,XXL,Black,53.01,45.9,28.68,2025-01-14,37,3.7,FALSE,N/A
FB000130,Shoes,Gap,Fall,XS,Blue,77.54,0,77.54,2025-08-06,36,3.4,FALSE,N/A
FB000136,Tops,Gap,Spring,L,Black,112.63,0,112.63,2024-10-14,50,3.6,TRUE,Quality Issue
FB000142,Outerwear,Gap,Summer,M,Blue,133.26,0,133.26,2025-08-06,29,1.3,FALSE,N/A
FB000159,Shoes,Gap,Fall,XS,Beige,175.91,0,175.91,2025-08-06,4,2.8,FALSE,N/A
FB000162,Accessories,Gap,Spring,OS,Navy,42.84,40.6,25.45,2024-09-12,18,2.6,FALSE,N/A
FB000163,Bottoms,Gap,Spring,XXL,Navy,26.28,1.1,25.99,2025-06-20,35,5,FALSE,N/A
FB000182,Tops,Gap,Fall,M,Navy,108.49,0,108.49,2025-08-06,7,3.3,FALSE,N/A
FB000194,Dresses,Gap,Winter,XL,Pink,57.53,13,50.05,2025-08-06,12,4.1,FALSE,N/A
FB000234,Tops,Gap,Fall,OS,Beige,88.41,0,88.41,2025-08-06,24,4.4,FALSE,N/A
FB000235,Tops,Gap,Spring,S,Black,25.96,0,25.96,2024-10-04,2,1.4,FALSE,N/A
FB000297,Accessories,Gap,Summer,OS,Pink,55.08,13,47.92,2025-08-06,17,3.9,FALSE,N/A
FB000299,Dresses,Gap,Summer,XXL,Red,82.7,0,82.7,2025-08-06,20,4,FALSE,N/A
FB000307,Accessories,Gap,Summer,OS,Blue,17.7,0,17.7,2025-08-06,42,3.9,FALSE,N/A
FB000328,Accessories,Gap,Spring,OS,Black,78.81,44.7,43.58,2024-09-13,34,1.4,FALSE,N/A
FB000808,Bottoms,Gap,Spring,M,White,82.32,56.7,35.64,2024-12-23,41,0,FALSE,N/A
FB000330,Accessories,Gap,Spring,OS,Beige,76.94,0,76.94,2025-06-13,21,4.3,FALSE,N/A
FB000331,Outerwear,Gap,Summer,L,White,232.19,0,232.19,2025-08-06,31,1.3,TRUE,Changed Mind
FB000349,Accessories,Gap,Summer,OS,Purple,21.9,29.2,15.51,2025-08-06,35,2,FALSE,N/A
FB000812,Tops,Mango,Spring,XL,Red,97.05,0,97.05,2024-12-25,9,0,FALSE,N/A
FB000361,Tops,Gap,Winter,XS,Purple,104.94,0,104.94,2025-08-06,42,2,FALSE,N/A
FB000814,Dresses,Zara,Winter,M,Red,82.5,0,82.5,2025-08-06,0,0,FALSE,N/A
FB000362,Bottoms,Gap,Spring,XXL,Beige,97.29,0,97.29,2025-07-29,42,4.5,FALSE,N/A
FB000816,Outerwear,Ann Taylor,Spring,XS,Brown,174.05,0,174.05,2025-04-13,9,0,FALSE,N/A
FB000369,Bottoms,Gap,Fall,XL,Beige,77.37,35.2,50.14,2025-08-06,14,2.3,FALSE,N/A
FB000377,Outerwear,Gap,Fall,XS,Red,132.92,0,132.92,2025-08-06,36,1.2,FALSE,N/A
FB000385,Outerwear,Gap,Winter,M,Navy,133.52,0,133.52,2025-08-06,27,3.6,FALSE,N/A
FB000820,Bottoms,Zara,Fall,L,Red,88.58,0,88.58,2025-08-06,50,0,FALSE,N/A
FB000391,Dresses,Gap,Fall,XL,Blue,49.44,0,49.44,2025-08-06,19,3.4,FALSE,N/A
FB000409,Outerwear,Gap,Fall,XS,Brown,179.8,0,179.8,2025-08-06,25,1.7,FALSE,N/A
FB000414,Bottoms,Gap,Summer,XS,Blue,101.61,26.9,74.28,2025-08-06,38,3.4,TRUE,Damaged
FB000419,Outerwear,Gap,Spring,XXL,Navy,175.7,0,175.7,2025-02-23,20,3,FALSE,N/A
FB000449,Accessories,Gap,Winter,OS,Gray,60.06,15.6,50.69,2025-08-06,49,2,TRUE,Color Mismatch
FB000459,Tops,Gap,Spring,XS,Red,32.01,0,32.01,2025-05-09,43,3.4,TRUE,Wrong Item
FB000473,Shoes,Gap,Fall,XS,White,71.94,0,71.94,2025-08-06,45,3.3,FALSE,N/A
FB000474,Shoes,Gap,Fall,L,Blue,80.72,9.9,72.73,2025-08-06,37,2.5,FALSE,N/A
FB000478,Accessories,Gap,Spring,OS,Pink,69.59,0,69.59,2024-09-26,38,1.5,FALSE,N/A
FB000492,Outerwear,Gap,Winter,XS,Purple,152.93,53,71.88,2025-08-06,2,4.6,TRUE,Changed Mind
FB000831,Shoes,Uniqlo,Spring,OS,Pink,60.38,0,60.38,2025-04-29,0,0,FALSE,N/A
FB000500,Outerwear,Gap,Winter,S,Green,204.68,0,204.68,2025-08-06,33,3.1,FALSE,N/A
FB000833,Bottoms,Gap,Spring,L,Beige,75.14,0,75.14,2025-01-27,41,0,TRUE,Changed Mind
FB000502,Outerwear,Gap,Summer,XXL,White,91.95,0,91.95,2025-08-06,1,2.5,FALSE,N/A
FB000835,Dresses,Ann Taylor,Winter,XS,Red,69.54,0,69.54,2025-08-06,21,0,FALSE,N/A
FB000503,Bottoms,Gap,Fall,XL,Navy,94.53,0,94.53,2025-08-06,13,2.4,FALSE,N/A
FB000533,Outerwear,Gap,Fall,M,Brown,169.82,0,169.82,2025-08-06,28,4,FALSE,N/A
FB000537,Outerwear,Gap,Winter,XXL,Gray,174.86,0,174.86,2025-08-06,15,1.7,FALSE,N/A
FB000543,Shoes,Gap,Winter,XXL,Gray,147.25,0,147.25,2025-08-06,15,2.7,FALSE,N/A
FB000550,Bottoms,Gap,Fall,OS,Black,101.98,28.4,73.02,2025-08-06,40,4.5,FALSE,N/A
FB000554,Bottoms,Gap,Summer,XL,Navy,86.46,49.5,43.66,2025-08-06,19,4.3,FALSE,N/A
FB000567,Dresses,Gap,Winter,S,Gray,116.18,42.7,66.57,2025-08-06,3,3.5,FALSE,N/A
FB000843,Outerwear,Uniqlo,Spring,L,Purple,138.89,0,138.89,2025-01-30,10,0,FALSE,N/A
FB000844,Accessories,H&M,Winter,OS,Green,73.51,32.2,49.84,2025-08-06,17,0,TRUE,Wrong Item
FB000571,Tops,Gap,Summer,M,Purple,75.22,0,75.22,2025-08-06,22,2.1,TRUE,Size Issue
FB000582,Tops,Gap,Fall,M,Brown,41.58,0,41.58,2025-08-06,3,1.6,FALSE,N/A
FB000847,Dresses,Banana Republic,Winter,XXL,Navy,107.02,10.6,95.68,2025-08-06,6,0,FALSE,N/A
FB000606,Accessories,Gap,Summer,OS,Purple,39.82,35.4,25.72,2025-08-06,9,4.6,FALSE,N/A
FB000849,Tops,Gap,Fall,L,Blue,100.48,17.6,82.8,2025-08-06,19,0,FALSE,N/A
FB000850,Shoes,Ann Taylor,Winter,XL,White,160.87,53.7,74.48,2025-08-06,18,0,FALSE,N/A
FB000627,Tops,Gap,Winter,S,Brown,75,0,75,2025-08-06,19,1.6,FALSE,N/A
FB000645,Outerwear,Gap,Winter,XL,Beige,191.95,40.4,114.4,2025-08-06,21,2.9,FALSE,N/A
FB000653,Accessories,Gap,Fall,OS,Red,71.82,18.4,58.61,2025-08-06,50,1.9,FALSE,N/A
FB000675,Accessories,Gap,Winter,OS,Gray,72.24,0,72.24,2025-08-06,35,4.1,FALSE,N/A
FB000679,Accessories,Gap,Winter,OS,Purple,23.09,7.1,21.45,2025-08-06,11,1.2,FALSE,N/A
FB000722,Shoes,Gap,Spring,S,Pink,92.09,54.9,41.53,2025-01-19,44,2.2,FALSE,N/A
FB000736,Accessories,Gap,Spring,OS,Red,79.94,0,79.94,2025-07-31,26,3.8,FALSE,N/A
FB000764,Dresses,Gap,Spring,S,White,107.64,7.5,99.57,2024-09-10,21,4.6,FALSE,N/A
FB000766,Bottoms,Gap,Fall,L,Blue,58.91,0,58.91,2025-08-06,17,2,FALSE,N/A
FB000772,Bottoms,Gap,Winter,M,Red,54.7,0,54.7,2025-08-06,18,4.2,FALSE,N/A
FB000786,Outerwear,Gap,Winter,XL,White,140.1,0,140.1,2025-08-06,14,3.9,FALSE,N/A
FB000825,Shoes,Gap,Winter,L,Red,94.72,20.5,75.3,2025-08-06,24,3.6,FALSE,N/A
FB000863,Dresses,Mango,Spring,S,Purple,136.2,44.3,75.86,2024-11-21,49,0,FALSE,N/A
FB000827,Tops,Gap,Summer,S,Pink,90.73,0,90.73,2025-08-06,14,1.1,FALSE,N/A
FB000859,Bottoms,Gap,Spring,S,Red,93.89,0,93.89,2025-02-03,3,1.8,FALSE,N/A
FB000866,Outerwear,Gap,Fall,XXL,Blue,198.26,51.3,96.55,2025-08-06,38,0,FALSE,N/A
FB000867,Bottoms,Ann Taylor,Winter,XXL,Beige,64.07,0,64.07,2025-08-06,34,0,FALSE,N/A
FB000873,Accessories,Gap,Winter,OS,White,56.09,0,56.09,2025-08-06,21,4.9,FALSE,N/A
FB000874,Shoes,Gap,Fall,XS,Green,124.81,33.1,83.5,2025-08-06,45,2.4,FALSE,N/A
FB000894,Shoes,Gap,Spring,XS,White,111.02,57.8,46.85,2025-05-19,11,2.2,FALSE,N/A
FB000913,Outerwear,Gap,Summer,S,Black,141.83,0,141.83,2025-08-06,2,2.4,TRUE,Color Mismatch
FB000872,Tops,Uniqlo,Spring,S,Black,29.93,0,29.93,2024-10-10,13,0,FALSE,N/A
FB000914,Shoes,Gap,Spring,OS,Beige,156.34,37,98.49,2025-04-13,45,2.9,TRUE,Size Issue
FB000919,Shoes,Gap,Fall,XS,Brown,98.76,56.4,43.06,2025-08-06,22,4.5,FALSE,N/A
FB000938,Accessories,Gap,Winter,OS,Navy,39.02,44.8,21.54,2025-08-06,29,3.4,FALSE,N/A
FB000876,Shoes,Zara,Fall,XS,Red,109.51,8.2,100.53,2025-08-06,12,0,FALSE,N/A
FB000946,Accessories,Gap,Fall,OS,Blue,21.2,19,17.17,2025-08-06,22,1.3,FALSE,N/A
FB000950,Accessories,Gap,Fall,OS,White,58.9,0,58.9,2025-08-06,39,4,FALSE,N/A
FB000953,Bottoms,Gap,Summer,XS,Black,56.65,34,37.39,2025-08-06,23,4.3,FALSE,N/A
FB000989,Shoes,Gap,Summer,XXL,Black,131.55,0,131.55,2025-08-06,45,1.8,FALSE,N/A
FB000881,Shoes,Banana Republic,Winter,M,Purple,174.53,0,174.53,2025-08-06,45,0,FALSE,N/A
FB000993,Shoes,Gap,Fall,S,Gray,109.15,20.7,86.56,2025-08-06,28,2,TRUE,Changed Mind
FB000883,Outerwear,Ann Taylor,Summer,XL,Blue,83.24,0,83.24,2025-08-06,16,0,FALSE,N/A
FB000995,Shoes,Gap,Spring,M,Purple,99.33,0,99.33,2025-05-21,16,3.9,FALSE,N/A
FB000885,Bottoms,Mango,Spring,XL,Red,73.77,22.8,56.95,2024-08-18,0,0,FALSE,N/A
FB000886,Accessories,Forever21,Winter,OS,Red,71.3,0,71.3,2025-08-06,29,0,FALSE,N/A
FB000887,Accessories,Forever21,Summer,OS,Beige,50.3,52.8,23.74,2025-08-06,11,0,FALSE,N/A
FB001005,Accessories,Gap,Spring,OS,Red,20.77,0,20.77,2024-08-17,31,2,FALSE,N/A
FB001006,Accessories,Gap,Summer,OS,Pink,77.96,0,77.96,2025-08-06,39,4.8,FALSE,N/A
FB001009,Bottoms,Gap,Fall,XS,Black,46.65,24.2,35.36,2025-08-06,8,3.2,FALSE,N/A
FB001017,Dresses,Gap,Winter,L,Black,153.12,0,153.12,2025-08-06,27,3.3,FALSE,N/A
FB001026,Shoes,Gap,Spring,XXL,Navy,155.92,32.2,105.71,2024-10-02,5,2,FALSE,N/A
FB000893,Outerwear,Ann Taylor,Winter,S,Navy,142.34,0,142.34,2025-08-06,43,0,FALSE,N/A
FB001027,Outerwear,Gap,Fall,L,Purple,178.39,0,178.39,2025-08-06,29,4.2,FALSE,N/A
FB000895,Tops,Banana Republic,Winter,OS,Black,29.16,49,14.87,2025-08-06,31,0,FALSE,N/A
FB001041,Tops,Gap,Fall,XS,Navy,100.03,0,100.03,2025-08-06,39,1.2,FALSE,N/A
FB001042,Accessories,Gap,Spring,OS,White,50.14,29.2,35.5,2025-02-04,33,4.4,FALSE,N/A
FB001049,Tops,Gap,Winter,XL,Gray,71.44,0,71.44,2025-08-06,18,4.3,FALSE,N/A
FB001059,Accessories,Gap,Summer,OS,Brown,68.56,0,68.56,2025-08-06,2,2.4,FALSE,N/A
FB001075,Shoes,Gap,Fall,XL,Pink,179.59,14.7,153.19,2025-08-06,47,2.9,FALSE,N/A
FB001080,Bottoms,Gap,Fall,XXL,Navy,47.25,54.2,21.64,2025-08-06,4,4.9,FALSE,N/A
FB001087,Tops,Gap,Winter,M,Brown,106.11,33.8,70.24,2025-08-06,15,4.5,FALSE,N/A
FB000903,Accessories,H&M,Spring,OS,Pink,53.79,16,45.18,2024-10-01,32,0,FALSE,N/A
FB001091,Accessories,Gap,Spring,OS,White,72.83,0,72.83,2024-11-26,6,2,FALSE,N/A
FB001097,Shoes,Gap,Summer,XS,Blue,195.67,47.1,103.51,2025-08-06,36,4,FALSE,N/A
FB001105,Bottoms,Gap,Winter,XXL,Blue,58.44,0,58.44,2025-08-06,3,2.6,TRUE,Wrong Item
FB001127,Dresses,Gap,Summer,L,Gray,162.42,40.9,95.99,2025-08-06,32,1,FALSE,N/A
FB001128,Shoes,Gap,Spring,XS,Gray,65.07,5.1,61.75,2025-01-17,16,4.3,FALSE,N/A
FB001146,Outerwear,Gap,Winter,M,Brown,88.87,0,88.87,2025-08-06,27,2.4,FALSE,N/A
FB001152,Tops,Gap,Spring,XS,Green,72.5,40.8,42.92,2024-12-30,23,4.4,FALSE,N/A
FB001159,Accessories,Gap,Summer,OS,Purple,45.56,13.5,39.41,2025-08-06,40,3.2,FALSE,N/A
FB001181,Outerwear,Gap,Summer,XS,Navy,186.78,0,186.78,2025-08-06,22,2.9,FALSE,N/A
FB001198,Dresses,Gap,Summer,S,Brown,168.16,45.9,90.97,2025-08-06,44,1.5,FALSE,N/A
FB001206,Tops,Gap,Fall,XS,Gray,31.36,0,31.36,2025-08-06,50,3.4,FALSE,N/A
FB001233,Tops,Gap,Summer,XL,Black,33.63,0,33.63,2025-08-06,13,4.7,FALSE,N/A
FB001261,Accessories,Gap,Fall,OS,Navy,53.46,58,22.45,2025-08-06,6,4.2,FALSE,N/A
FB001284,Bottoms,Gap,Winter,L,Brown,86.4,0,86.4,2025-08-06,26,3.7,FALSE,N/A
FB001298,Shoes,Gap,Winter,XL,Pink,104.57,27.4,75.92,2025-08-06,7,1,TRUE,Quality Issue
FB001305,Tops,Gap,Winter,M,Black,49.64,30.9,34.3,2025-08-06,21,2,FALSE,N/A
FB001317,Bottoms,Gap,Summer,XS,Gray,52.6,0,52.6,2025-08-06,35,1.2,TRUE,Color Mismatch
FB001319,Tops,Gap,Summer,XXL,Black,96.77,40.4,57.67,2025-08-06,31,4.5,FALSE,N/A
FB001330,Tops,Gap,Fall,XS,Beige,25.86,0,25.86,2025-08-06,46,1.5,FALSE,N/A
FB000923,Outerwear,Ann Taylor,Summer,L,Navy,245.75,0,245.75,2025-08-06,12,0,TRUE,Changed Mind
FB001335,Bottoms,Gap,Summer,L,Red,45.48,0,45.48,2025-08-06,29,2.3,FALSE,N/A
FB001341,Shoes,Gap,Spring,XS,Purple,86.1,0,86.1,2024-12-27,4,2.4,FALSE,N/A
FB001344,Tops,Gap,Winter,XS,White,95.22,24.4,71.99,2025-08-06,26,2.3,FALSE,N/A
FB001365,Shoes,Gap,Fall,XL,Brown,117.57,0,117.57,2025-08-06,30,4.8,FALSE,N/A
FB001374,Accessories,Gap,Winter,OS,Blue,72.9,44,40.82,2025-08-06,25,3,FALSE,N/A
FB001375,Accessories,Gap,Winter,OS,Purple,79.48,0,79.48,2025-08-06,2,3.3,FALSE,N/A
FB001379,Accessories,Gap,Winter,OS,Gray,72.26,41,42.63,2025-08-06,43,3.5,FALSE,N/A
FB001391,Dresses,Gap,Winter,XXL,Green,115.61,0,115.61,2025-08-06,35,1.8,FALSE,N/A
FB000932,Bottoms,Ann Taylor,Summer,L,Red,86.68,0,86.68,2025-08-06,2,0,FALSE,N/A
FB001393,Tops,Gap,Spring,S,Red,64.84,0,64.84,2024-10-26,25,3.9,FALSE,N/A
FB001395,Tops,Gap,Summer,XL,Blue,90.48,55.2,40.54,2025-08-06,26,3,FALSE,N/A
FB001396,Shoes,Gap,Summer,S,Green,159.62,58.4,66.4,2025-08-06,45,1.1,FALSE,N/A
FB000936,Outerwear,Mango,Summer,S,Black,238.11,0,238.11,2025-08-06,49,0,FALSE,N/A
FB001440,Accessories,Gap,Summer,OS,Gray,35.93,49.9,18,2025-08-06,26,4,FALSE,N/A
FB001444,Tops,Gap,Summer,XXL,Pink,110.81,0,110.81,2025-08-06,24,2.4,FALSE,N/A
FB001457,Accessories,Gap,Spring,OS,Green,44.5,0,44.5,2025-06-13,36,3.6,FALSE,N/A
FB001461,Accessories,Gap,Winter,OS,Navy,23.2,0,23.2,2025-08-06,17,2.1,FALSE,N/A
FB001469,Outerwear,Gap,Summer,S,Red,166.88,0,166.88,2025-08-06,10,1.6,FALSE,N/A
FB001479,Accessories,Gap,Summer,OS,Brown,39.39,29.8,27.65,2025-08-06,13,4.7,FALSE,N/A
FB001480,Tops,Gap,Fall,M,Pink,111.09,0,111.09,2025-08-06,24,2.2,FALSE,N/A
FB001483,Tops,Gap,Spring,XS,Brown,65.27,19,52.87,2024-08-29,48,3,FALSE,N/A
FB001491,Shoes,Gap,Winter,XS,Brown,86.89,19.5,69.95,2025-08-06,49,1.3,FALSE,N/A
FB001530,Bottoms,Gap,Summer,XS,White,66.64,21.8,52.11,2025-08-06,25,3.5,TRUE,Changed Mind
FB000947,Bottoms,Zara,Spring,XXL,Black,52.36,0,52.36,2025-04-22,35,0,FALSE,N/A
FB001548,Outerwear,Gap,Fall,M,Purple,141.53,39.8,85.2,2025-08-06,47,3.5,FALSE,N/A
FB001549,Dresses,Gap,Spring,XL,Gray,47.45,24.4,35.87,2025-06-15,42,2.8,FALSE,N/A
FB001555,Tops,Gap,Winter,L,Navy,35.41,0,35.41,2025-08-06,48,4.3,TRUE,Damaged
FB001557,Bottoms,Gap,Fall,OS,Navy,68.16,0,68.16,2025-08-06,34,2.7,FALSE,N/A
FB001560,Accessories,Gap,Fall,OS,Black,75.83,0,75.83,2025-08-06,8,2,FALSE,N/A
FB001562,Shoes,Gap,Winter,XL,Beige,190.52,45.2,104.4,2025-08-06,2,1.1,FALSE,N/A
FB000954,Shoes,Uniqlo,Fall,XS,Pink,199.14,0,199.14,2025-08-06,18,0,FALSE,N/A
FB001575,Bottoms,Gap,Spring,S,Red,70.31,34.4,46.12,2025-01-24,28,3.1,FALSE,N/A
FB001579,Tops,Gap,Winter,XL,Purple,33.46,0,33.46,2025-08-06,36,3.6,FALSE,N/A
FB001583,Dresses,Gap,Spring,XL,Red,131.7,15.8,110.89,2024-08-12,49,1.4,TRUE,Damaged
FB001604,Bottoms,Gap,Fall,XS,White,25.07,0,25.07,2025-08-06,9,2.5,FALSE,N/A
FB001610,Accessories,Gap,Fall,OS,Blue,60.48,7.3,56.06,2025-08-06,46,3.6,FALSE,N/A
FB001620,Shoes,Gap,Winter,XL,Beige,183.3,0,183.3,2025-08-06,7,2,FALSE,N/A
FB001635,Tops,Gap,Spring,XL,Gray,93.46,0,93.46,2025-02-12,20,2.2,FALSE,N/A
FB001665,Tops,Gap,Summer,L,Black,40.52,8.9,36.91,2025-08-06,13,2.5,FALSE,N/A
FB001672,Shoes,Gap,Summer,L,Green,169.5,59.7,68.31,2025-08-06,16,1.8,FALSE,N/A
FB001682,Dresses,Gap,Fall,M,Red,113.05,0,113.05,2025-08-06,47,2,FALSE,N/A
FB001704,Tops,Gap,Fall,M,Black,27.65,31.8,18.86,2025-08-06,2,3.7,TRUE,Size Issue
FB001712,Tops,Gap,Spring,S,Pink,43.45,0,43.45,2025-07-17,30,2.3,FALSE,N/A
FB001714,Bottoms,Gap,Summer,XS,Gray,48.24,31.7,32.95,2025-08-06,46,3.7,FALSE,N/A
FB001720,Dresses,Gap,Spring,OS,Purple,111.81,0,111.81,2024-08-21,45,1.1,FALSE,N/A
FB001730,Dresses,Gap,Summer,L,Black,61.9,0,61.9,2025-08-06,29,4.4,FALSE,N/A
FB000970,Outerwear,Banana Republic,Winter,XS,White,222.5,18.7,180.89,2025-08-06,47,0,FALSE,N/A
FB001740,Tops,Gap,Spring,XL,Gray,105.37,0,105.37,2025-04-15,24,1.2,FALSE,N/A
FB001777,Shoes,Gap,Winter,M,Red,81.26,32.7,54.69,2025-08-06,2,3.3,FALSE,N/A
FB001782,Shoes,Gap,Summer,L,Beige,117.82,0,117.82,2025-08-06,7,4.9,FALSE,N/A
FB001783,Accessories,Gap,Spring,OS,Purple,61.01,0,61.01,2025-04-25,30,3.4,FALSE,N/A
FB001788,Tops,Gap,Fall,S,Green,39.16,40.1,23.46,2025-08-06,4,2.8,FALSE,N/A
FB001790,Accessories,Gap,Winter,OS,Navy,37,0,37,2025-08-06,5,4.9,FALSE,N/A
FB000977,Bottoms,Uniqlo,Fall,XXL,Navy,59.36,0,59.36,2025-08-06,16,0,FALSE,N/A
FB001796,Outerwear,Gap,Winter,XL,Gray,140.07,0,140.07,2025-08-06,23,2.7,FALSE,N/A
FB001799,Accessories,Gap,Winter,OS,Black,58.99,0,58.99,2025-08-06,50,2.7,FALSE,N/A
FB001814,Shoes,Gap,Spring,XXL,Black,164.75,0,164.75,2025-05-02,8,3.7,FALSE,N/A
FB001826,Tops,Gap,Winter,XS,Gray,51.28,48.3,26.51,2025-08-06,9,1.1,TRUE,Changed Mind
FB001827,Outerwear,Gap,Spring,OS,Green,111.73,16.8,92.96,2025-05-29,41,1.2,FALSE,N/A
FB000983,Outerwear,H&M,Winter,L,Red,132.38,58.2,55.33,2025-08-06,24,0,FALSE,N/A
FB001839,Accessories,Gap,Summer,OS,Black,71.42,38,44.28,2025-08-06,49,2.8,FALSE,N/A
FB001845,Accessories,Gap,Summer,OS,Blue,59.94,0,59.94,2025-08-06,7,4,FALSE,N/A
FB001846,Dresses,Gap,Fall,XL,Purple,92.59,0,92.59,2025-08-06,29,3.5,TRUE,Size Issue
FB001852,Bottoms,Gap,Winter,XS,Pink,28.62,0,28.62,2025-08-06,41,4,FALSE,N/A
